id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed
89,3,36,0,0,0,1,1,2,0,0,1,4,40,4,10,2,68805
10,0,40,0,0,0,2,1,2,0,1,4,0,34,4,10,3,7863
86,0,31,0,0,0,0,0,1,0,1,4,0,37,0,4,3,0
3,0,30,1,12,0,0,2,0,2,2,6,1,5,4,10,6,6543
75,0,68,1,0,0,0,0,2,0,1,4,5,6,1,7,3,2255
141,0,26,1,12,0,4,2,0,0,7,3,0,13,4,10,7,45119
118,1,28,1,0,0,0,0,3,0,0,1,0,2,1,1,2,398
88,1,33,1,0,0,0,0,1,0,3,3,0,4,1,5,1,3770
118,3,31,0,0,0,0,0,0,0,1,10,0,2,3,2,3,6622
36,1,57,0,0,0,1,1,0,0,1,0,1,10,4,10,3,8896
119,0,28,0,0,0,0,0,0,0,1,4,0,26,4,10,3,263
12,0,29,0,0,0,1,1,2,0,1,0,0,3,0,1,3,0
43,3,42,0,0,4,1,1,2,0,0,2,0,30,3,14,2,55683
140,3,37,0,0,0,0,0,1,0,0,1,0,14,0,13,2,0
16,0,35,0,0,0,0,0,1,0,0,0,0,37,4,10,2,0
108,3,35,0,0,0,0,0,0,0,0,1,0,10,0,7,2,0
100,1,29,1,0,0,0,0,3,0,0,1,0,17,4,10,2,3979
56,1,62,0,0,0,0,0,1,0,0,2,0,8,4,10,2,0
79,1,24,1,12,0,4,2,0,2,0,6,1,7,4,10,6,0
12,0,24,0,0,0,0,0,1,0,0,0,0,6,3,4,2,5173
139,1,30,1,25,0,0,0,0,1,2,3,0,8,0,6,0,1894
68,3,36,0,0,0,0,0,1,0,0,1,0,34,0,24,2,2980
12,1,26,1,0,0,0,0,0,0,3,3,0,2,2,2,1,0
14,3,34,0,0,0,0,0,0,0,0,1,0,81,4,10,2,1854
103,1,26,0,0,0,0,0,0,0,0,1,0,8,1,6,2,0
115,1,26,1,0,0,0,0,3,0,0,0,0,5,1,6,2,10435
111,1,57,0,0,0,0,0,0,0,0,1,0,18,2,12,2,1805
96,1,29,1,0,0,2,1,2,0,0,1,0,62,4,10,2,9387
114,0,23,0,0,0,1,1,2,0,0,0,0,10,4,10,2,6056
23,0,25,0,0,0,1,1,2,0,1,0,0,5,1,7,3,0
62,1,37,0,0,0,2,1,1,0,1,0,0,14,0,18,3,0
42,0,29,1,0,0,0,0,0,0,1,0,0,5,3,2,3,1769
15,0,30,0,0,0,2,1,2,0,1,0,0,4,3,3,3,0
125,0,27,0,0,0,0,0,0,0,0,0,0,52,4,10,2,0
9,1,44,0,25,0,0,0,1,1,0,1,2,14,4,10,2,0
139,1,36,0,0,0,0,0,1,0,0,1,0,49,4,10,2,0
22,0,24,0,0,0,1,5,0,0,0,0,0,36,0,32,2,7131
81,1,29,0,0,0,0,1,2,0,0,0,0,6,0,21,2,4581
66,1,36,0,0,0,0,0,0,0,1,2,1,6,4,10,3,606
66,0,77,1,0,0,0,0,2,0,1,4,5,64,4,10,3,3511
145,1,34,0,0,0,0,0,0,1,0,1,0,4,0,6,2,287
75,1,43,1,0,0,0,0,0,0,1,4,1,63,0,44,3,1247
128,0,27,0,0,0,0,0,0,0,0,0,0,36,4,10,2,8405
71,0,33,1,0,0,0,0,0,0,1,4,0,6,3,6,3,7460
23,1,36,0,0,0,0,0,1,0,3,3,0,2,0,2,1,0
80,0,41,1,0,0,0,0,0,0,1,2,0,76,0,40,3,1974
70,0,67,1,0,0,0,0,0,0,1,4,5,7,0,5,3,10978
147,1,26,0,0,0,2,1,2,0,1,0,0,15,0,19,3,8460
4,0,38,0,0,0,1,1,2,0,1,4,0,6,3,8,3,4185
40,1,46,0,0,0,3,0,1,0,0,2,0,15,2,12,2,7733
95,0,40,0,0,4,2,1,2,0,1,2,0,18,4,10,3,39710
106,1,33,0,0,0,1,1,2,0,0,1,0,37,0,5,2,49476
142,3,30,0,0,0,0,0,1,0,0,2,0,5,1,1,2,0
14,1,28,0,0,0,0,0,3,0,0,0,0,9,4,10,2,848
132,1,32,0,0,0,0,0,0,0,0,1,0,0,0,1,2,9692
129,1,29,0,0,0,0,0,0,1,0,0,0,58,0,26,2,0
131,3,26,0,0,0,0,0,0,0,0,2,0,6,0,42,2,4552
145,0,26,0,0,0,0,0,0,0,0,0,0,20,0,10,2,5786
109,0,28,0,0,0,1,1,2,0,1,0,0,6,3,8,3,4624
134,1,29,1,0,0,0,2,0,0,1,0,0,63,4,10,3,6404
138,1,50,0,0,0,0,0,1,0,0,1,0,3,0,7,2,2991
55,0,85,0,0,0,2,4,1,0,1,4,0,7,0,6,3,0
24,0,25,0,0,0,1,1,2,0,0,0,0,15,4,10,2,7568
145,0,25,1,0,0,0,0,0,0,0,1,0,2,0,2,2,491
142,3,27,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2127
27,1,27,1,12,0,4,2,0,1,2,3,0,3,0,5,0,0
52,1,47,0,0,0,0,0,1,0,0,2,0,7,3,3,2,0
84,1,27,0,0,0,2,1,2,0,0,0,0,13,4,13,2,9072
29,0,70,0,0,0,1,1,2,0,1,2,0,3,1,2,3,0
91,1,28,1,0,0,0,0,0,0,0,0,1,6,0,10,2,4627
73,3,50,0,0,0,0,0,1,0,0,2,0,41,2,36,2,21880
66,0,28,0,0,0,0,0,1,0,0,0,0,40,4,10,2,1597
120,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1837
2,1,28,0,0,0,0,0,0,1,5,0,1,4,4,10,6,1909
134,0,28,0,0,0,0,0,0,0,0,0,0,47,4,10,2,5734
146,1,35,0,0,0,0,0,1,0,1,4,0,12,0,36,3,3515
21,0,29,0,0,0,1,1,1,0,0,0,0,36,4,10,2,3583
19,0,31,0,0,0,1,1,2,0,0,0,0,45,4,10,2,7133
80,3,60,0,0,0,0,0,0,0,0,1,0,21,0,22,2,1892
17,0,37,0,0,0,3,1,1,0,3,3,0,3,1,3,0,6287
41,1,27,0,0,0,0,0,0,0,1,0,0,17,4,10,2,3210
12,0,29,0,0,0,1,1,2,0,1,0,0,4,1,5,3,0
92,1,26,1,0,0,0,0,0,0,0,0,0,6,1,5,2,0
19,0,63,0,0,0,2,1,2,0,1,0,0,7,1,2,3,195
146,1,29,0,0,0,0,0,1,0,1,0,1,6,1,3,3,0
79,1,37,0,0,0,3,1,1,0,1,0,0,3,1,1,3,2055
67,1,32,0,0,0,1,1,2,0,0,0,0,5,1,5,2,1715
109,1,28,1,0,0,2,1,2,0,0,1,0,69,4,10,2,1995
65,1,71,0,0,0,7,2,1,0,1,2,0,18,2,12,3,13394
8,1,23,1,25,0,0,0,0,1,2,3,1,0,2,13,0,4347
38,0,31,0,0,0,3,1,1,0,1,0,0,28,4,10,3,9244
144,0,33,1,0,0,0,1,1,0,1,0,6,9,0,6,3,3697
49,3,31,0,0,0,0,0,0,0,1,2,0,13,5,13,3,5080
13,0,31,1,0,0,1,1,0,0,1,0,0,9,4,10,3,8359
100,3,39,0,0,0,0,0,0,0,1,2,1,5,0,8,3,8694
9,0,30,0,0,0,2,1,2,0,1,0,0,5,0,6,3,4824
68,0,35,0,0,0,0,0,0,0,1,0,0,6,1,6,3,5562
56,1,67,0,0,0,1,1,2,0,1,2,1,24,4,10,3,2707
141,3,30,0,0,0,0,0,1,0,1,0,0,4,1,2,3,6049
96,1,28,0,0,0,2,1,2,0,0,0,0,7,3,7,2,0
76,0,27,1,0,0,3,0,0,0,0,0,0,2,1,5,2,1403
69,0,25,0,0,0,0,0,0,0,0,2,0,44,0,42,2,9792
85,1,22,0,0,0,1,1,2,0,0,0,1,10,2,0,0,0
134,0,25,1,0,0,7,6,2,0,1,0,0,7,3,7,3,6240
1,0,68,0,0,0,1,1,2,0,1,4,0,4,0,6,3,7530
70,3,33,0,0,0,0,0,0,0,1,0,1,6,3,8,3,3488
149,1,27,1,0,0,7,6,1,0,1,0,0,9,0,7,3,611
100,1,31,0,0,0,0,0,1,0,0,1,0,10,0,8,2,1097
49,0,35,0,0,0,3,1,2,0,1,0,0,0,1,1,3,0
86,3,35,0,0,0,1,1,2,0,0,1,0,6,0,7,2,11702
133,0,32,0,0,0,0,0,0,0,1,2,0,14,2,12,3,148
37,0,65,0,0,0,1,1,1,0,3,3,2,42,0,41,1,23583
0,1,35,0,0,0,0,0,0,0,0,0,1,6,3,6,2,660
114,1,60,0,0,0,0,0,1,0,0,1,0,17,0,15,2,92
92,1,23,1,0,0,0,1,3,0,0,0,0,22,4,10,2,0
133,0,29,0,0,0,0,0,1,0,1,0,0,2,0,5,3,0
139,0,31,1,0,0,0,0,1,0,1,0,0,5,4,10,3,49
100,0,31,1,0,0,0,0,0,0,0,0,0,2,3,1,2,6896
142,0,35,1,0,0,0,0,2,0,1,4,0,1,0,2,3,0
85,3,36,0,0,0,0,0,1,0,0,2,0,23,0,21,2,7403
98,1,32,0,0,0,0,0,0,0,0,1,0,64,2,15,2,0
8,0,30,0,0,0,1,1,2,0,3,3,0,5,0,6,1,866
35,0,32,0,0,0,1,1,2,0,0,0,0,83,4,10,2,0
118,1,34,0,0,0,1,1,2,0,0,1,1,3,1,5,2,5152
81,3,40,0,0,0,0,0,0,0,0,2,0,55,2,35,2,6273
60,0,26,0,0,0,0,0,0,0,3,3,0,2,1,0,0,0
132,3,47,0,0,0,0,0,1,0,0,1,0,57,0,28,2,9846
68,3,37,0,0,0,0,0,1,0,0,0,0,4,1,6,2,3068
50,0,93,0,0,0,0,0,1,0,1,4,0,4,1,5,3,0
17,0,32,0,0,0,1,1,2,0,3,0,0,58,4,10,1,2341
26,1,32,0,0,0,0,0,0,0,1,4,1,9,4,10,3,4259
38,0,31,0,0,0,1,1,1,0,1,0,0,49,3,6,3,27894
108,3,25,0,0,0,0,0,0,0,0,0,0,4,1,5,2,0
77,0,89,1,0,0,2,4,2,0,1,0,0,3,0,6,3,0
81,0,36,1,0,0,0,0,0,0,1,0,1,20,0,10,3,0
7,0,33,0,24,0,0,0,0,2,5,6,1,8,4,10,6,0
133,1,26,1,0,0,0,0,3,0,1,0,0,69,4,10,3,3804
6,3,31,0,0,0,1,1,2,0,0,1,0,14,2,14,2,4464
74,1,26,0,0,0,1,1,2,0,0,1,0,10,0,6,2,5331
9,1,25,0,0,0,1,1,0,0,0,1,1,3,3,4,2,168
102,3,35,0,0,0,0,0,0,0,0,1,0,5,3,2,2,0
79,1,23,0,0,0,0,0,1,0,0,1,0,4,1,2,2,3855
49,0,28,0,0,0,1,1,2,0,1,0,0,5,3,6,3,6317
106,0,29,0,0,0,0,0,0,0,0,0,0,7,3,8,2,9968
19,0,27,1,0,0,1,5,3,0,3,0,0,4,3,24,2,0
18,0,22,0,0,0,1,1,2,0,0,0,0,8,0,8,2,10449
16,1,29,0,0,0,0,0,0,0,1,0,0,5,1,6,3,0
60,3,37,0,0,0,1,1,2,0,0,2,0,5,3,8,2,2050
36,0,30,0,0,0,0,0,1,0,1,0,6,30,3,26,3,3687
9,1,33,0,0,0,0,0,0,0,1,2,0,3,0,0,3,0
96,1,27,1,25,0,0,0,0,1,2,3,0,9,0,38,0,0
4,1,34,0,0,0,0,0,0,0,1,4,1,0,0,5,3,253
45,3,35,0,0,0,0,0,0,0,0,2,0,98,4,10,2,7392
76,0,30,0,0,0,1,1,2,0,0,1,0,42,3,6,2,0
17,0,21,0,0,0,3,1,1,0,0,0,6,48,3,5,2,4057
133,0,52,0,0,0,0,0,0,0,0,1,0,20,4,10,2,5524
11,1,48,0,0,0,1,1,1,0,0,1,0,39,4,10,2,0
132,1,32,0,0,0,0,0,1,0,1,0,0,3,1,1,3,4123
30,0,65,0,0,0,1,1,2,0,1,4,1,15,4,10,3,8339
28,1,56,1,0,0,0,1,2,0,0,1,2,10,0,10,2,0
93,3,26,0,0,0,1,1,2,0,0,3,4,5,3,6,2,6726
136,0,24,0,0,0,0,0,0,0,0,1,0,5,0,19,2,9092
101,1,32,0,0,0,1,1,2,0,0,1,0,10,4,10,2,0
120,0,36,1,0,0,1,2,2,0,1,0,0,17,4,10,3,11190
93,0,22,0,0,2,1,1,2,0,1,0,1,7,4,10,3,8971
67,1,25,0,0,0,1,1,2,0,0,1,0,8,0,6,2,2312
30,0,35,0,0,0,0,0,0,0,1,2,0,65,4,10,3,25419
97,3,27,0,0,0,0,0,0,0,3,3,0,36,3,5,1,8365
85,3,37,0,0,0,0,0,0,0,0,1,0,2,1,6,2,8436
64,3,39,0,0,0,1,1,2,0,0,3,4,43,3,7,2,1127
64,0,36,0,0,0,0,0,1,0,1,0,1,8,4,10,3,0
92,3,35,0,0,0,0,0,0,0,0,2,0,6,0,5,3,0
17,1,34,0,0,0,0,0,1,0,0,0,0,21,0,12,2,34156
8,1,59,0,0,0,0,0,1,0,1,0,0,2,1,3,3,0
130,3,31,0,0,0,0,0,0,0,0,1,0,63,2,34,2,4574
35,0,26,0,0,0,1,1,1,0,1,3,0,60,0,32,1,23626
95,1,27,0,0,0,0,0,0,0,0,0,0,18,4,10,2,0
111,3,24,0,0,0,0,0,0,0,0,0,0,10,1,5,3,8318
149,0,24,0,0,2,1,1,2,0,1,2,0,8,4,10,3,1000
129,1,26,1,12,0,4,2,0,2,0,0,0,91,4,10,6,5782
13,0,34,1,0,0,1,1,2,0,1,4,0,7,0,6,3,3813
69,1,36,0,0,0,1,1,2,0,0,1,0,3,0,6,2,0
67,3,28,0,0,0,1,1,2,0,0,1,0,3,1,6,2,0
17,0,26,1,0,0,0,0,0,0,1,0,0,3,1,3,3,3528
31,0,58,0,0,0,2,1,2,0,1,2,0,6,0,5,3,0
23,0,28,0,25,0,0,0,0,1,5,6,0,41,4,10,6,8330
6,0,32,0,0,0,0,0,0,0,1,0,1,7,0,7,3,1131
24,1,72,0,0,0,1,1,1,0,3,3,0,3,3,2,1,478
122,1,43,1,0,0,0,0,1,0,0,1,0,7,4,10,2,0
131,1,38,0,0,0,0,0,0,0,0,1,0,25,0,19,2,6446
40,0,78,1,0,0,0,0,0,0,1,4,0,6,0,5,3,4390
149,0,49,0,0,0,0,0,1,0,0,1,0,8,0,8,2,0
76,0,31,0,0,0,0,0,1,0,1,0,6,6,3,8,3,7575
136,0,31,1,0,5,0,0,0,0,1,0,0,11,0,6,3,4215
28,0,35,0,0,0,1,1,2,0,1,3,0,1,2,1,0,7726
95,1,27,1,0,0,0,0,3,0,0,0,0,20,4,10,2,0
120,1,35,0,0,0,0,0,1,0,0,1,0,4,0,3,2,0
139,0,25,0,0,0,0,0,0,0,0,0,0,4,0,16,2,1417
8,0,28,0,0,0,0,0,0,0,1,0,0,35,4,10,6,0
32,1,52,0,0,0,0,0,1,0,0,3,0,8,1,7,2,3481
40,1,33,0,0,0,0,0,0,0,1,4,0,63,4,10,3,41540
139,3,44,0,0,0,0,0,1,0,0,1,0,2,1,1,2,4866
129,0,37,0,0,0,3,1,2,0,1,4,0,2,1,2,3,0
14,1,26,1,0,0,0,0,0,0,0,1,0,2,1,3,2,7553
17,0,24,0,0,0,2,1,2,0,1,2,0,58,4,10,3,44168
12,1,25,1,0,0,0,0,1,0,3,3,0,2,0,5,1,1343
27,0,31,0,0,0,1,1,1,0,1,0,6,64,4,10,3,0
91,1,57,0,0,0,0,0,1,0,0,1,0,7,0,18,2,7043
131,0,26,0,0,0,0,0,0,0,0,2,0,58,2,33,2,35947
77,0,24,0,0,0,0,0,1,0,3,0,6,3,3,6,1,2945
79,1,29,1,0,0,3,1,0,0,1,0,1,18,0,10,3,5849
133,0,26,0,0,0,0,0,1,0,1,0,0,5,0,5,3,0
136,0,24,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0
77,1,35,1,0,0,1,1,0,0,0,0,0,3,3,4,2,0
81,3,41,0,0,0,0,0,0,0,0,2,0,25,0,20,2,47193
54,1,34,0,0,0,0,0,0,0,1,0,0,5,1,6,3,0
91,0,66,1,0,0,0,0,0,0,3,3,0,7,3,5,1,10496
75,1,34,0,0,0,1,1,2,0,0,2,1,4,3,5,2,0
109,1,32,0,0,0,0,0,0,0,1,0,1,5,0,8,3,10134
102,1,23,1,25,0,0,0,0,1,2,3,9,3,0,13,0,0
120,3,32,0,0,0,0,0,0,0,0,0,0,3,1,5,2,667
120,1,37,0,0,0,0,0,0,0,0,1,0,5,0,6,2,0
93,1,20,0,12,0,4,2,0,3,0,5,1,8,4,10,4,1384
131,3,32,0,0,0,0,0,0,0,1,0,0,11,0,6,3,2637
15,1,40,0,0,0,0,0,1,0,0,1,2,69,4,10,2,23162
70,0,28,1,0,0,0,0,1,0,3,3,0,35,3,7,3,0
20,0,49,0,0,0,2,1,2,0,1,0,0,7,4,10,3,0
2,0,64,1,0,0,2,1,2,0,1,0,0,9,1,7,3,1250
94,1,35,0,0,0,0,0,0,0,0,1,0,10,0,7,2,3620
29,3,28,0,0,0,2,1,2,0,1,0,0,4,1,1,3,0
140,1,33,0,0,0,0,0,1,0,1,0,0,8,0,5,3,10178
34,0,31,0,0,0,1,1,1,0,1,0,0,4,1,4,3,9193
108,3,28,0,0,0,0,0,0,0,0,0,0,27,0,18,2,5005
78,0,84,1,0,0,0,0,2,0,1,4,1,17,4,10,3,28404
134,0,26,1,0,0,0,0,1,0,3,3,0,4,3,7,1,8325
22,0,30,0,0,0,1,1,1,0,0,3,0,2,1,3,0,581
38,0,54,0,0,0,1,1,0,0,1,2,1,87,4,10,6,16832
15,0,29,0,0,0,2,1,2,0,1,0,0,9,0,35,3,0
100,3,29,0,0,0,0,0,0,0,0,2,0,78,2,31,2,35762
92,0,27,1,0,0,0,0,0,0,1,0,1,19,2,14,3,7438
138,1,31,1,0,0,0,0,3,0,0,1,0,56,2,29,2,51934
61,3,41,0,0,0,0,0,0,0,1,4,1,8,1,5,3,5527
30,1,29,0,0,0,0,0,0,0,3,3,0,7,3,7,1,5493
56,1,29,0,0,0,1,1,2,0,0,0,0,10,0,8,2,1458
38,0,28,0,0,0,0,0,1,0,7,0,6,63,4,10,7,9584
117,3,40,0,25,0,0,0,0,1,0,1,0,3,2,41,2,5189
16,0,32,0,0,0,0,0,0,0,1,4,0,6,1,4,3,8229
0,0,35,0,0,0,3,1,1,0,1,0,0,0,1,0,3,12967
122,3,39,0,0,0,0,0,1,0,0,1,0,8,0,34,2,0
22,1,30,0,0,0,0,0,1,0,0,1,0,33,0,16,2,99
