id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed
102.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,10.0,2.0,898.0
66.0,0.0,59.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,5.0,1.0,5.0,3.0,249.0
18.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,1541.0
1.0,3.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,2.0,1912.0
47.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,475.0
42.0,1.0,28.0,1.0,12.0,0.0,4.0,2.0,0.0,1.0,2.0,3.0,0.0,40.0,4.0,10.0,6.0,191.0
110.0,0.0,32.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,8.0,3.0,753.0
84.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,3.0,8.0,3.0,2476.0
4.0,0.0,35.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,8.0,3.0,720.0
53.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,35.0,4.0,10.0,3.0,16153.0
131.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,2024.0
127.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,877.0
94.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,5.0,2.0,1726.0
64.0,0.0,28.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,189.0
74.0,1.0,50.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,2.0,510.0
9.0,1.0,35.0,1.0,12.0,0.0,4.0,2.0,0.0,1.0,2.0,3.0,1.0,40.0,4.0,10.0,6.0,490.0
77.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,4.0,10.0,2.0,1186.0
12.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2428.0
71.0,0.0,63.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,7.0,3.0,14025.0
139.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,4.0,3.0,91.0
118.0,0.0,26.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,3.0,54.0
17.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,8.0,3.0,8.0,1.0,7779.0
89.0,1.0,24.0,1.0,12.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,0.0,7.0,4.0,10.0,6.0,478.0
102.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,15.0,2.0,338691.0
122.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,11.0,4.0,10.0,2.0,123.0
53.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,35.0,4.0,10.0,3.0,22564.0
50.0,0.0,66.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,719.0
38.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,2.0,1182.0
81.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,2.0,35.0,2.0,18159.0
147.0,1.0,39.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,897.0
102.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,2.0,220480.0
14.0,0.0,34.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,3.0,7.0,4.0,10.0,6.0,336.0
34.0,3.0,42.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,8.0,3.0,8.0,3.0,39.0
87.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,19.0,4.0,10.0,3.0,20974.0
35.0,0.0,58.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,3.0,222.0
109.0,1.0,25.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,23.0,4.0,10.0,3.0,378.0
122.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,2.0,46502.0
113.0,0.0,24.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,6.0,4.0,10.0,3.0,1251.0
103.0,1.0,43.0,0.0,12.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0,1.0,7.0,4.0,10.0,4.0,190.0
69.0,1.0,39.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,26.0,0.0,18.0,3.0,542.0
89.0,1.0,24.0,1.0,12.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,0.0,7.0,4.0,10.0,6.0,158669.0
73.0,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,62.0,4.0,10.0,3.0,46711.0
77.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,4.0,10.0,2.0,4867.0
139.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,35.0,4.0,10.0,3.0,84294.0
100.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,10.0,2.0,58373.0
121.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0,14.0,2.0,2912.0
40.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,35.0,2.0,41.0,8.0,1003589.0
147.0,1.0,39.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,3.0,708.0
136.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,896.0
97.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,1.0,5.0,1.0,2109.0
64.0,0.0,28.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,28.0
147.0,1.0,39.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,48.0,1.0,25.0,3.0,525.0
10.0,1.0,47.0,0.0,24.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,14.0,2.0,12.0,2.0,207745.0
84.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,7.0,3.0,804913.0
62.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,14.0,2.0,460910.0
88.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,5.0,1.0,1987.0
69.0,1.0,39.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,62.0,4.0,10.0,3.0,14268.0
69.0,1.0,39.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,4.0,10.0,3.0,787.0
96.0,3.0,37.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,2.0,3.0,4.0,39.0,3.0,6.0,2.0,330.0
68.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,3.0,8.0,3.0,13.0
32.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,39.0,3.0,6.0,3.0,45396.0
102.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,19.0,2.0,883.0
37.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,5.0,2.0,1743.0
94.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,61.0,4.0,10.0,2.0,28364.0
47.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,650.0
89.0,1.0,24.0,1.0,12.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,0.0,7.0,4.0,10.0,6.0,28091.0
142.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,2.0,59812.0
16.0,3.0,27.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,6.0,4.0,10.0,4.0,4986.0
97.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,3.0,9.0,1.0,184.0
140.0,1.0,63.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,789.0
93.0,3.0,38.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,39.0,3.0,6.0,2.0,25787.0
106.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,2.0,36.0,2.0,130940.0
83.0,1.0,31.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,58.0,3.0,32.0,2.0,808.0
53.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,35.0,4.0,10.0,3.0,483.0
111.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,3.0,6.0,2.0,687.0
76.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,2.0,38625.0
66.0,0.0,59.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,3.0,3.0,3.0,8.0,260926.0
111.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,88945.0
47.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,88.0,4.0,10.0,6.0,34836.0
88.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,2.0,12.0,1.0,15874.0
31.0,1.0,38.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,76.0,2.0,39.0,2.0,31261.0
111.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,2.0,2233.0
104.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,5.0,2.0,150.0
71.0,0.0,63.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,18.0,2.0,15.0,3.0,504236.0
88.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,16.0,1.0,1382.0
7.0,1.0,25.0,1.0,12.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0,1.0,7.0,4.0,10.0,4.0,298.0
82.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,8.0,3.0,8.0,1.0,22.0
47.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,39.0,3.0,6.0,3.0,36682.0
96.0,3.0,37.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,2.0,3.0,4.0,39.0,3.0,6.0,2.0,5382.0
61.0,0.0,33.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,3.0,456.0
72.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,3.0,6.0,2.0,579.0
68.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,3.0,2.0,3.0,6837.0
8.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,37.0,0.0,21.0,3.0,17511.0
24.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,14.0,2.0,16670.0
13.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,4.0,10.0,2.0,1858.0
86.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,50.0,4.0,10.0,2.0,14531.0
50.0,0.0,66.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,20.0,4.0,10.0,3.0,57474.0
94.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,2.0,39.0,2.0,8245.0
68.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,11275.0
142.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,2.0,59812.0
11.0,0.0,54.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,3.0,18077.0
43.0,3.0,29.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3546.0
86.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,25.0,2.0,17.0,2.0,1191.0
1.0,3.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,8.0,2.0,2025.0
76.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,2.0,93548.0
3.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,14.0,2.0,2027.0
7.0,1.0,25.0,1.0,12.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0,1.0,7.0,4.0,10.0,4.0,95.0
13.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,4.0,10.0,2.0,56699.0
38.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,2.0,25649.0
