id,gender,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action_type,device_type
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,1,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
4,0,0,0,0,1,1,2,0,1,0,0,4,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,1,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,2,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,1,3
4,0,0,0,0,1,1,2,0,1,0,0,2,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,2,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,1,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,3,3
4,0,0,0,0,1,1,2,0,1,0,0,1,3
5,1,0,0,0,6,1,2,0,3,3,0,0,1
5,1,0,0,0,6,1,2,0,3,3,0,1,1
5,1,0,0,0,6,1,2,0,3,3,0,4,1
5,1,0,0,0,6,1,2,0,3,3,0,0,1
5,1,0,0,0,6,1,2,0,3,3,0,3,1
5,1,0,0,0,6,1,2,0,3,3,0,4,1
5,1,0,0,0,6,1,2,0,3,3,0,0,1
5,1,0,0,0,6,1,2,0,3,3,0,1,1
5,1,0,0,0,6,1,2,0,3,3,0,1,1
5,1,0,0,0,6,1,2,0,3,3,0,1,1
6,1,0,0,0,7,8,1,0,0,1,0,0,2
6,1,0,0,0,7,8,1,0,0,1,0,2,2
6,1,0,0,0,7,8,1,0,0,1,0,0,2
6,1,0,0,0,7,8,1,0,0,1,0,1,2
6,1,0,0,0,7,8,1,0,0,1,0,4,2
6,1,0,0,0,7,8,1,0,0,1,0,0,2
6,1,0,0,0,7,8,1,0,0,1,0,5,2
6,1,0,0,0,7,8,1,0,0,1,0,0,2
6,1,0,0,0,7,8,1,0,0,1,0,0,2
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
8,1,0,0,0,0,0,0,0,1,4,1,0,3
8,1,0,0,0,0,0,0,0,1,4,1,2,3
8,1,0,0,0,0,0,0,0,1,4,1,1,3
8,1,0,0,0,0,0,0,0,1,4,1,1,3
8,1,0,0,0,0,0,0,0,1,4,1,0,3
8,1,0,0,0,0,0,0,0,1,4,1,1,3
8,1,0,0,0,0,0,0,0,1,4,1,4,3
8,1,0,0,0,0,0,0,0,1,4,1,3,3
8,1,0,0,0,0,0,0,0,1,4,1,0,3
8,1,0,0,0,0,0,0,0,1,4,1,3,5
8,1,0,0,0,0,0,0,0,1,4,1,0,5
8,1,0,0,0,0,0,0,0,1,4,1,3,3
8,1,0,0,0,0,0,0,0,1,4,1,1,3
8,1,0,0,0,0,0,0,0,1,4,1,3,3
8,1,0,0,0,0,0,0,0,1,4,1,3,3
8,1,0,0,0,0,0,0,0,1,4,1,1,3
8,1,0,0,0,0,0,0,0,1,4,1,3,3
8,1,0,0,0,0,0,0,0,1,4,1,3,3
8,1,0,0,0,0,0,0,0,1,4,1,2,3
9,1,1,12,0,4,2,0,1,2,3,1,4,6
9,1,1,12,0,4,2,0,1,2,3,1,4,6
10,1,0,24,0,0,0,1,2,0,0,5,4,2
10,1,0,24,0,0,0,1,2,0,0,5,1,2
10,1,0,24,0,0,0,1,2,0,0,5,4,2
10,1,0,24,0,0,0,1,2,0,0,5,2,2
10,1,0,24,0,0,0,1,2,0,0,5,4,6
10,1,0,24,0,0,0,1,2,0,0,5,4,6
10,1,0,24,0,0,0,1,2,0,0,5,4,6
10,1,0,24,0,0,0,1,2,0,0,5,4,6
11,0,0,0,0,2,1,2,0,1,0,0,3,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,3,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,3,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,0,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
12,0,0,0,0,0,0,0,0,1,0,1,4,3
12,0,0,0,0,0,0,0,0,1,0,1,4,3
12,0,0,0,0,0,0,0,0,1,0,1,2,3
12,0,0,0,0,0,0,0,0,1,0,1,2,3
12,0,0,0,0,0,0,0,0,1,0,1,0,3
12,0,0,0,0,0,0,0,0,1,0,1,4,3
12,0,0,0,0,0,0,0,0,1,0,1,1,3
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,1,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,1,2
13,1,0,0,0,0,0,1,0,0,0,0,2,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,5,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,3,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,6,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,3,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,3,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
14,0,0,24,0,0,0,0,2,5,6,3,4,6
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,1,3
15,0,0,0,0,2,1,2,0,1,0,0,3,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,3,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,1,3
15,0,0,0,0,2,1,2,0,1,0,0,3,3
15,0,0,0,0,2,1,2,0,1,0,0,0,3
15,0,0,0,0,2,1,2,0,1,0,0,1,3
15,0,0,0,0,2,1,2,0,1,0,0,2,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,5,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,2,3
15,0,0,0,0,2,1,2,0,1,0,0,0,3
15,0,0,0,0,2,1,2,0,1,0,0,1,3
15,0,0,0,0,2,1,2,0,1,0,0,0,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,3,3
15,0,0,0,0,2,1,2,0,1,0,0,3,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,0,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,5,0
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,6,0
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,4,4
16,3,0,25,0,0,0,0,1,5,6,0,1,5
16,3,0,25,0,0,0,0,1,5,6,0,0,5
17,0,1,0,0,0,0,2,0,3,3,0,1,1
17,0,1,0,0,0,0,2,0,3,3,0,2,1
17,0,1,0,0,0,0,2,0,3,3,0,1,1
17,0,1,0,0,0,0,2,0,3,3,0,1,1
17,0,1,0,0,0,0,2,0,3,3,0,1,0
17,0,1,0,0,0,0,2,0,3,3,0,0,0
17,0,1,0,0,0,0,2,0,3,3,0,3,0
17,0,1,0,0,0,0,2,0,3,3,0,4,1
17,0,1,0,0,0,0,2,0,3,3,0,4,1
17,0,1,0,0,0,0,2,0,3,3,0,0,1
17,0,1,0,0,0,0,2,0,3,3,0,0,1
17,0,1,0,0,0,0,2,0,3,3,0,3,1
17,0,1,0,0,0,0,2,0,3,3,0,1,1
17,0,1,0,0,0,0,2,0,3,3,0,0,1
17,0,1,0,0,0,0,2,0,3,3,0,4,1
17,0,1,0,0,0,0,2,0,3,3,0,3,1
17,0,1,0,0,0,0,2,0,3,3,0,1,1
17,0,1,0,0,0,0,2,0,3,3,0,0,1
17,0,1,0,0,0,0,2,0,3,3,0,4,1
17,0,1,0,0,0,0,2,0,3,3,0,3,1
17,0,1,0,0,0,0,2,0,3,3,0,1,1
17,0,1,0,0,0,0,2,0,3,3,0,1,1
17,0,1,0,0,0,0,2,0,3,3,0,0,1
17,0,1,0,0,0,0,2,0,3,3,0,4,1
18,1,0,0,0,0,0,0,0,0,0,0,0,2
18,1,0,0,0,0,0,0,0,0,0,0,1,2
18,1,0,0,0,0,0,0,0,0,0,0,4,2
18,1,0,0,0,0,0,0,0,0,0,0,4,2
18,1,0,0,0,0,0,0,0,0,0,0,4,2
18,1,0,0,0,0,0,0,0,0,0,0,4,2
18,1,0,0,0,0,0,0,0,0,0,0,4,2
18,1,0,0,0,0,0,0,0,0,0,0,0,2
18,1,0,0,0,0,0,0,0,0,0,0,0,2
18,1,0,0,0,0,0,0,0,0,0,0,1,2
18,1,0,0,0,0,0,0,0,0,0,0,3,2
18,1,0,0,0,0,0,0,0,0,0,0,1,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,2,2
19,1,1,0,0,0,0,0,0,0,0,0,1,2
19,1,1,0,0,0,0,0,0,0,0,0,4,2
19,1,1,0,0,0,0,0,0,0,0,0,1,2
19,1,1,0,0,0,0,0,0,0,0,0,4,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,1,2
19,1,1,0,0,0,0,0,0,0,0,0,3,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,1,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,1,2
19,1,1,0,0,0,0,0,0,0,0,0,1,2
19,1,1,0,0,0,0,0,0,0,0,0,4,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,1,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,2,2
19,1,1,0,0,0,0,0,0,0,0,0,4,2
19,1,1,0,0,0,0,0,0,0,0,0,5,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,2,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
20,1,0,0,0,0,0,0,0,3,3,1,4,1
20,1,0,0,0,0,0,0,0,3,3,1,1,1
20,1,0,0,0,0,0,0,0,3,3,1,1,1
21,1,1,12,0,4,2,0,1,2,3,9,4,6
21,1,1,12,0,4,2,0,1,2,3,9,4,6
21,1,1,12,0,4,2,0,1,2,3,9,4,0
21,1,1,12,0,4,2,0,1,2,3,9,0,0
21,1,1,12,0,4,2,0,1,2,3,9,0,0
21,1,1,12,0,4,2,0,1,2,3,9,2,0
21,1,1,12,0,4,2,0,1,2,3,9,2,0
21,1,1,12,0,4,2,0,1,2,3,9,2,0
21,1,1,12,0,4,2,0,1,2,3,9,1,0
21,1,1,12,0,4,2,0,1,2,3,9,4,0
21,1,1,12,0,4,2,0,1,2,3,9,3,0
22,0,1,0,0,3,1,1,0,0,0,1,1,2
23,3,0,0,0,1,1,0,0,0,1,0,4,2
23,3,0,0,0,1,1,0,0,0,1,0,1,2
23,3,0,0,0,1,1,0,0,0,1,0,2,2
23,3,0,0,0,1,1,0,0,0,1,0,2,2
23,3,0,0,0,1,1,0,0,0,1,0,2,2
23,3,0,0,0,1,1,0,0,0,1,0,0,2
23,3,0,0,0,1,1,0,0,0,1,0,0,2
23,3,0,0,0,1,1,0,0,0,1,0,0,2
23,3,0,0,0,1,1,0,0,0,1,0,0,2
23,3,0,0,0,1,1,0,0,0,1,0,0,2
23,3,0,0,0,1,1,0,0,0,1,0,5,2
23,3,0,0,0,1,1,0,0,0,1,0,4,2
23,3,0,0,0,1,1,0,0,0,1,0,4,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,3,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,1,2
24,1,1,0,0,0,0,0,0,0,0,0,2,2
24,1,1,0,0,0,0,0,0,0,0,0,1,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
24,1,1,0,0,0,0,0,0,0,0,0,1,2
24,1,1,0,0,0,0,0,0,0,0,0,0,2
