id,gender,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action_type,device_type
84,3,0,0,0,0,0,1,0,0,1,0,1,3
72,0,1,0,0,5,1,2,0,1,0,0,1,3
122,1,0,12,0,4,2,0,3,4,5,0,4,4
114,0,0,0,1,0,1,2,0,1,0,2,5,0
25,1,0,0,0,0,5,2,0,0,0,1,1,3
149,1,0,12,0,4,2,0,1,2,3,1,4,6
0,0,0,25,0,0,2,0,1,5,6,0,4,6
149,1,0,0,0,1,1,2,0,1,0,0,1,3
87,0,1,0,0,2,1,2,0,1,0,4,0,3
90,3,0,0,9,0,0,1,0,1,4,2,0,3
75,0,1,0,0,1,1,2,0,3,2,4,1,3
84,1,0,12,0,4,2,0,3,4,5,0,4,4
62,1,0,12,0,4,2,0,3,4,5,0,4,4
60,1,0,12,0,4,2,0,3,4,5,1,4,4
0,1,0,25,0,0,0,0,0,0,1,0,4,0
51,1,0,0,0,0,0,1,0,0,10,0,4,1
79,3,0,0,0,0,0,0,0,2,0,0,4,8
113,3,1,0,0,0,0,0,0,2,3,0,4,7
3,0,1,0,4,3,1,2,0,1,0,1,0,3
99,0,1,0,0,0,1,2,0,0,3,0,4,3
100,1,1,0,0,5,0,1,0,0,2,0,0,2
137,1,0,0,0,0,0,0,0,0,4,0,0,2
63,1,0,0,0,0,0,2,0,3,2,0,2,2
65,1,1,0,2,0,0,0,0,0,3,0,1,3
119,3,0,0,0,3,1,2,0,0,3,0,0,1
85,1,1,0,0,0,0,0,0,7,0,2,3,8
88,1,0,12,0,4,2,0,3,4,5,0,4,4
87,1,0,24,0,0,6,0,2,0,1,0,4,6
0,3,0,12,0,0,0,0,2,2,6,9,4,6
122,1,0,0,0,0,0,1,0,0,1,0,0,2
1,1,0,12,0,4,2,0,3,4,5,0,4,4
50,0,1,0,0,0,1,0,0,1,2,6,3,2
103,0,0,0,0,3,1,2,0,3,10,0,0,1
125,0,1,12,0,4,2,0,3,2,6,0,4,6
82,1,0,0,0,3,1,0,0,1,4,0,1,3
132,1,0,0,9,0,0,2,0,0,2,0,2,2
65,1,0,0,0,1,1,2,0,0,2,0,3,2
111,1,0,0,0,0,0,1,0,0,1,0,0,2
103,1,1,0,0,2,0,1,0,1,0,0,2,2
139,1,0,0,0,1,1,0,0,2,2,2,4,3
30,0,1,0,0,2,1,2,0,1,2,0,3,3
88,1,1,0,4,0,0,0,0,0,1,0,0,2
127,0,0,0,1,0,5,0,0,1,1,2,4,1
123,3,0,0,0,0,0,1,0,0,1,0,4,2
73,1,0,0,0,1,0,1,0,0,2,0,1,2
37,3,0,12,0,4,2,0,2,3,6,0,4,4
56,3,0,25,0,0,0,0,1,5,10,0,4,0
46,1,0,0,0,0,0,2,0,1,0,0,1,3
65,3,1,0,0,0,0,0,0,0,2,0,6,2
35,0,0,0,0,0,0,1,0,3,2,0,3,2
114,1,1,0,0,0,1,2,0,0,2,1,1,3
101,3,0,0,0,0,0,0,0,0,2,0,2,2
118,1,1,0,2,0,0,1,0,0,1,0,2,2
66,1,0,0,0,0,0,0,0,3,4,0,4,3
92,1,1,0,0,0,0,0,0,6,2,0,1,3
113,0,1,0,0,1,1,2,0,1,0,0,0,3
128,1,0,0,0,0,0,1,0,1,2,0,3,0
40,0,1,0,0,1,1,2,0,1,0,4,3,3
8,3,1,24,0,0,0,0,1,5,6,0,4,6
149,3,1,0,5,0,0,0,0,2,2,0,0,2
69,0,0,0,0,5,1,1,0,0,0,6,1,3
134,3,0,12,0,4,2,0,3,4,5,0,4,4
71,1,0,0,14,0,0,1,0,0,6,2,4,2
104,1,0,0,0,0,0,0,1,2,3,3,4,7
31,1,0,0,9,5,1,2,0,0,2,2,0,2
83,1,0,12,0,4,2,0,3,4,5,0,4,4
66,1,0,12,0,4,0,0,1,4,5,0,4,6
104,3,0,0,0,1,0,1,0,7,0,2,0,6
57,1,1,0,0,5,0,3,0,1,4,0,4,1
47,1,1,0,0,0,1,1,0,0,0,0,1,2
136,0,0,0,0,3,0,1,0,0,2,0,0,2
5,1,1,0,0,3,0,1,0,3,0,0,3,3
100,0,1,0,0,0,0,0,0,3,0,6,4,1
124,3,0,0,0,0,0,0,0,0,0,0,0,2
101,1,0,0,0,0,1,0,0,0,2,0,0,2
50,0,0,0,0,2,0,0,2,0,0,0,4,5
60,3,1,0,0,1,0,1,0,1,0,0,3,3
40,1,1,0,0,2,1,2,0,1,0,0,3,2
113,0,0,0,0,7,0,1,0,1,0,2,0,3
51,1,1,0,0,2,1,2,0,1,4,0,0,3
10,3,0,25,0,4,0,0,2,5,6,3,4,6
42,1,0,0,4,7,1,2,0,1,2,1,1,3
11,3,1,12,0,0,2,0,3,2,0,0,4,4
76,1,0,0,0,0,0,0,0,0,2,0,0,2
4,1,0,0,0,0,0,0,0,0,1,0,1,2
4,1,0,0,0,0,0,1,0,6,0,0,4,8
141,0,0,0,5,0,0,3,0,7,4,2,0,7
79,1,0,0,0,0,0,0,0,3,2,0,4,0
98,3,1,0,0,0,0,0,0,3,0,0,1,2
140,3,0,24,0,0,0,0,1,5,6,0,4,6
83,0,0,0,0,0,6,2,0,0,0,4,4,0
13,1,0,0,0,0,0,1,0,0,2,0,0,2
108,1,1,12,0,3,1,0,2,0,1,0,4,4
78,1,1,0,4,1,1,2,0,1,4,2,0,3
22,3,0,0,0,0,0,0,0,0,3,0,4,8
136,1,0,0,0,0,0,1,0,0,1,0,2,2
100,3,0,0,0,0,6,1,0,5,0,0,4,7
57,3,0,0,0,0,0,0,2,0,6,0,4,1
21,0,0,24,0,0,0,0,1,5,6,0,4,6
68,1,0,0,0,0,0,0,0,1,0,0,0,1
100,3,0,0,0,0,0,1,0,0,1,0,0,2
85,1,0,0,0,0,0,0,0,0,1,0,4,2
107,1,1,12,0,0,2,0,1,2,6,5,4,0
129,1,0,0,0,0,1,1,0,0,0,0,0,7
77,1,1,0,0,2,1,2,0,1,0,3,3,3
76,0,1,0,0,1,1,2,0,1,2,6,0,3
93,3,0,0,0,0,0,0,0,7,1,0,4,0
62,0,1,0,1,0,0,0,0,1,0,0,4,6
62,0,0,25,0,0,0,0,0,0,1,0,4,6
109,0,1,12,0,4,0,0,1,4,5,0,4,6
95,0,0,0,0,7,1,2,0,1,4,0,1,3
142,1,1,0,0,0,0,3,0,0,0,0,0,2
91,0,1,12,0,4,2,0,3,4,5,0,4,4
115,1,1,0,5,5,5,2,0,0,3,0,4,2
60,3,0,0,0,0,0,0,0,0,1,0,0,2
139,1,1,0,0,6,1,2,0,1,4,0,1,3
92,1,0,0,0,0,0,0,2,0,1,3,4,1
95,1,0,0,0,0,0,0,0,3,1,4,0,3
0,3,0,0,0,1,0,1,0,0,1,4,0,2
137,3,0,0,0,1,1,1,0,0,1,0,0,2
6,0,0,25,0,0,0,0,1,5,6,0,4,6
84,0,0,0,0,0,0,0,0,0,2,5,5,2
73,0,1,0,0,1,0,3,0,1,2,6,0,3
24,1,0,0,1,0,0,0,0,0,0,2,4,6
108,0,0,0,0,0,0,0,1,0,1,3,4,1
92,3,0,12,0,4,2,0,3,4,5,0,4,4
121,1,1,12,0,4,2,0,3,4,5,0,4,4
39,0,0,0,0,0,0,2,0,0,0,0,1,2
131,0,0,0,0,0,0,0,0,2,0,3,4,3
105,3,0,0,0,0,0,1,0,0,1,0,0,2
127,3,0,0,0,0,0,3,0,0,1,0,1,2
89,3,0,0,0,0,0,0,0,0,1,9,4,2
121,1,0,0,0,6,0,1,0,3,0,0,3,1
91,1,0,0,0,0,0,2,0,0,0,0,3,2
84,1,0,0,0,0,0,1,0,0,1,0,0,2
91,1,1,12,0,4,2,0,2,4,5,0,4,4
81,1,1,12,0,4,2,0,3,4,5,0,4,4
57,1,1,0,0,1,0,3,0,1,0,0,1,3
34,1,0,0,0,0,1,2,0,3,0,0,1,3
45,0,0,0,0,1,0,2,0,1,0,4,1,3
5,1,0,0,0,0,0,0,0,3,3,0,4,7
113,1,1,0,0,2,1,2,0,1,4,0,3,3
110,1,1,0,0,3,0,1,0,1,0,4,1,1
0,0,1,0,0,2,1,0,0,1,3,1,1,3
7,1,1,0,1,3,0,3,0,3,2,0,4,1
118,1,1,0,0,0,1,1,0,0,1,0,2,2
29,1,0,0,0,0,0,1,0,0,0,0,3,2
48,1,0,0,0,0,0,0,0,0,6,0,4,8
111,0,0,0,0,0,0,0,0,0,2,2,0,3
23,0,1,25,0,0,0,0,1,2,6,9,4,4
126,3,1,0,0,0,0,2,0,0,0,0,2,2
83,1,0,0,0,0,1,1,0,0,2,1,0,2
111,1,0,0,0,0,0,1,0,3,1,4,0,2
22,1,1,0,0,0,0,0,0,0,0,0,1,2
62,3,0,0,9,0,0,1,0,0,0,6,0,2
124,1,0,0,0,2,1,2,0,1,4,0,2,3
95,1,0,0,0,2,0,2,0,0,2,0,0,3
67,3,0,0,0,0,0,0,0,0,1,0,0,2
53,0,1,0,0,0,6,2,0,1,3,1,3,3
107,1,0,0,0,4,0,0,0,2,3,0,0,2
19,1,1,0,0,0,0,0,0,0,3,0,3,2
90,1,1,0,0,3,0,1,0,0,2,6,0,2
88,1,0,12,0,4,2,0,3,4,5,0,4,4
56,1,0,0,0,0,0,3,0,0,0,0,1,2
82,1,0,0,0,0,0,0,0,0,1,0,5,2
75,0,0,0,0,1,1,3,0,0,2,0,3,2
62,3,0,0,0,0,0,2,0,0,1,0,4,2
17,1,0,0,2,1,1,2,0,1,1,0,0,2
12,1,1,0,0,0,1,0,0,3,1,0,3,2
114,0,1,0,0,0,0,2,0,0,2,5,0,2
62,1,1,12,0,4,2,0,3,2,5,1,4,4
99,3,0,0,0,0,0,0,0,0,1,0,0,2
36,1,0,0,9,0,1,1,0,0,4,0,0,3
119,0,0,0,0,0,2,0,0,4,5,0,4,2
0,1,0,0,0,0,0,0,0,0,1,0,1,7
71,0,1,0,0,2,2,0,2,4,6,0,4,6
63,1,0,12,0,0,0,0,1,0,5,0,4,6
100,1,0,0,0,0,1,2,0,1,1,0,0,1
109,3,0,0,0,0,6,0,0,0,2,0,4,1
0,1,0,0,0,0,0,0,0,0,1,7,0,2
94,0,0,25,0,0,0,0,1,0,1,0,4,2
133,3,0,0,0,0,0,1,0,0,1,6,0,2
114,3,1,0,0,5,0,0,0,0,6,0,4,2
117,1,1,12,0,4,2,0,3,4,5,0,4,4
108,0,0,0,0,0,0,0,0,5,6,3,4,6
91,0,0,0,0,1,0,0,0,3,2,2,0,2
110,1,0,0,2,5,0,0,0,3,1,0,1,1
51,1,0,0,0,5,0,1,0,0,2,2,1,2
83,1,1,0,0,0,1,3,0,1,0,1,0,3
106,1,0,0,0,0,0,1,0,0,0,0,2,2
0,1,0,0,0,2,0,1,0,0,1,0,1,2
149,1,1,0,0,0,1,2,0,2,2,6,1,1
48,1,1,0,0,0,0,3,0,2,2,6,0,3
98,0,1,0,4,2,1,2,0,1,3,0,0,3
87,0,1,0,0,0,0,0,1,1,4,1,4,7
132,3,0,0,0,5,0,0,0,0,0,0,4,2
149,1,0,0,0,0,0,1,0,0,1,0,0,2
15,0,1,0,0,1,0,0,0,3,2,4,1,2
112,3,1,0,0,7,0,0,0,0,0,0,4,2
76,0,1,12,0,4,2,0,3,4,5,0,4,4
136,1,0,0,0,0,0,1,0,0,1,0,0,2
72,0,0,0,0,1,1,2,0,1,0,0,1,3
111,1,0,0,0,0,0,1,0,0,1,0,0,2
92,1,0,0,0,0,0,0,0,0,3,0,3,2
40,1,0,0,0,5,0,0,0,0,1,6,4,0
21,0,0,0,5,5,5,2,0,1,1,0,1,2
52,3,0,12,0,4,2,0,3,4,3,0,4,4
67,1,0,0,5,1,1,2,0,0,10,0,4,3
75,0,1,0,0,0,0,2,0,0,0,4,0,3
32,1,1,12,0,4,2,0,2,2,6,0,4,6
19,0,0,25,0,0,2,0,1,5,6,0,4,6
137,3,1,0,0,0,0,1,0,0,1,4,6,2
103,3,0,0,0,0,0,2,0,1,2,0,0,3
59,1,1,0,0,1,1,2,0,1,0,6,1,3
45,1,0,0,0,0,0,1,0,0,3,0,2,1
107,1,0,12,0,4,2,0,2,4,5,0,4,4
18,0,0,0,0,0,0,0,0,3,0,9,2,6
56,1,0,0,0,2,0,2,0,1,4,0,3,3
24,0,1,0,0,3,1,1,0,3,0,0,1,3
72,3,0,0,4,5,0,0,2,0,3,0,4,2
122,1,0,0,0,0,0,1,0,0,4,0,0,2
52,0,1,0,4,0,1,0,0,0,1,7,0,2
0,1,1,25,0,0,0,0,1,0,1,0,4,4
63,1,1,0,0,0,0,1,0,0,3,0,0,3
47,0,0,0,0,7,0,0,0,3,0,5,4,2
33,1,0,0,1,1,1,1,0,1,2,6,0,3
28,0,0,0,0,5,0,0,0,2,3,0,4,2
85,1,0,0,9,7,5,0,0,0,0,0,0,1
102,0,1,0,0,2,0,2,0,1,0,2,3,1
112,3,0,0,0,0,0,0,0,0,2,2,4,2
50,1,0,0,0,3,0,1,0,0,0,0,0,2
16,1,0,0,0,0,0,1,0,0,0,0,0,2
32,1,0,0,0,0,1,1,0,1,0,0,0,3
18,1,0,0,0,1,1,2,0,1,4,0,1,3
149,0,0,25,0,0,2,0,0,0,6,5,4,6
149,1,0,0,0,3,0,1,0,0,0,0,1,3
83,1,0,0,0,0,0,3,0,0,1,0,4,2
123,0,1,0,0,0,1,3,0,1,0,0,1,3
88,1,0,0,0,1,0,2,0,1,0,4,3,2
39,1,0,0,0,0,0,1,0,3,0,0,4,2
76,1,1,0,0,1,1,2,0,1,0,0,2,3
43,3,0,0,0,0,5,1,0,0,3,0,2,2
129,0,0,0,1,0,0,0,0,3,0,5,4,8
95,1,1,0,0,7,1,3,0,0,3,0,4,3
113,1,1,0,0,2,1,2,0,1,0,1,3,3
71,1,1,0,0,2,1,1,0,1,2,0,3,3
148,1,0,0,0,0,0,0,0,0,1,0,0,2
2,0,0,0,0,1,4,0,0,1,0,0,0,8
24,0,0,12,0,4,2,0,2,2,3,0,4,0
51,1,0,0,0,0,0,1,0,0,3,0,4,2
91,1,0,0,0,1,0,0,0,0,0,0,4,2
84,1,1,0,0,3,0,1,0,0,0,1,0,2
31,3,1,0,0,0,0,2,0,0,0,0,0,2
131,1,0,0,0,0,0,1,0,0,2,0,0,2
0,3,0,12,0,4,2,0,3,0,5,0,4,4
66,3,0,0,0,1,1,2,0,0,4,0,0,3
5,1,1,0,9,3,1,2,0,1,4,2,0,3
68,0,1,0,0,5,1,2,0,1,2,0,4,1
44,0,1,0,0,1,1,0,0,1,3,1,4,1
115,3,0,0,0,0,0,1,0,0,0,0,3,2
129,1,0,0,0,0,0,3,0,2,3,0,4,7
22,1,1,0,0,1,1,2,0,2,3,0,3,3
121,1,0,0,0,3,0,1,0,0,1,0,0,2
100,1,0,0,0,0,0,0,0,0,0,0,2,2
52,1,1,0,0,0,0,0,0,2,0,0,4,0
74,1,0,0,0,0,0,1,0,0,2,1,1,2
121,0,1,0,0,0,0,2,0,0,0,5,1,2
44,1,0,0,0,0,0,0,0,7,0,0,4,0
113,1,0,12,0,0,0,0,2,2,6,0,4,6
133,3,0,0,0,0,0,1,0,0,1,0,4,2
64,1,0,0,2,7,0,2,0,1,0,0,0,7
93,0,0,0,0,1,1,1,0,1,0,1,4,3
24,3,0,25,0,0,0,0,1,5,1,5,4,6
97,1,0,0,0,3,1,0,0,1,3,2,6,2
138,0,1,0,0,1,0,3,0,0,4,0,0,2
5,3,0,0,0,2,0,3,0,0,2,3,4,2
15,1,1,0,0,0,5,1,0,0,0,0,0,2
46,0,1,0,0,0,0,3,0,0,3,7,4,2
39,1,0,0,0,2,1,2,0,1,0,4,1,3
100,0,0,0,0,0,0,2,0,0,2,5,3,1
70,1,1,0,0,0,5,2,0,0,0,0,0,3
142,1,0,0,9,0,0,2,0,0,2,0,0,2
35,1,0,0,0,0,0,0,0,0,1,0,4,6
3,1,1,12,0,4,2,0,1,4,5,0,4,4
65,1,1,0,0,1,0,1,0,3,3,5,3,1
102,1,0,25,0,4,0,0,2,2,3,0,4,4
103,0,0,0,1,0,0,0,0,2,10,0,4,2
115,1,1,0,0,0,0,1,0,0,4,0,1,2
87,1,0,0,0,3,0,0,0,0,1,0,1,2
82,3,0,0,0,0,0,0,0,0,1,0,0,2
58,0,0,0,0,0,8,0,0,0,3,0,1,0
70,1,0,0,0,3,1,1,0,0,3,1,0,3
125,1,1,0,0,0,1,2,0,1,0,0,1,3
45,1,0,0,0,1,1,0,0,1,3,4,1,3
68,0,0,0,0,0,1,3,0,0,1,0,0,6
77,0,0,0,0,0,0,0,0,0,2,0,4,8
53,3,0,0,0,0,0,1,0,0,1,0,4,0
9,1,1,0,0,0,0,1,0,0,0,0,1,3
107,1,0,12,0,4,2,0,2,0,6,0,4,6
73,3,0,0,9,7,1,1,0,2,4,0,0,3
109,1,0,0,0,2,1,0,1,1,2,1,4,3
44,1,0,0,0,0,1,1,0,0,3,0,0,2
1,0,0,12,0,4,0,0,2,5,6,0,4,6
72,1,0,0,0,7,0,1,0,0,1,0,4,2
149,3,0,0,0,0,0,1,0,0,1,0,6,2
124,3,0,0,4,0,0,1,0,0,1,0,0,2
58,1,0,0,0,0,0,2,0,0,3,2,0,2
1,3,0,25,0,0,0,0,2,0,10,0,4,0
114,1,0,0,0,0,0,0,0,6,1,0,4,7
119,1,0,0,0,5,0,0,0,0,1,0,0,2
52,0,1,0,0,1,1,2,0,1,4,0,3,3
34,1,1,0,0,7,8,1,0,1,0,0,1,3
97,1,1,12,0,4,2,0,3,5,6,0,4,4
109,1,1,0,0,3,1,1,0,3,2,0,1,1
79,3,0,12,0,4,2,0,2,4,3,0,4,4
133,0,0,0,0,0,1,0,0,0,0,0,1,2
32,0,1,25,0,0,0,0,1,5,3,0,4,7
1,0,1,0,0,2,1,2,0,1,4,4,1,3
86,0,0,0,0,2,1,2,0,1,0,6,4,3
30,1,1,12,0,4,2,0,3,4,6,0,4,4
68,3,1,12,0,4,2,0,2,2,0,0,4,4
93,1,0,25,0,0,0,0,0,1,1,0,4,0
81,1,1,12,0,0,2,0,1,2,6,0,4,6
76,0,1,0,2,2,0,0,0,3,3,1,2,3
144,1,1,12,0,4,2,0,3,4,5,0,4,4
43,0,1,0,0,1,0,3,0,0,1,0,1,2
96,1,1,0,0,0,2,1,0,6,2,0,4,2
35,0,0,0,0,6,0,2,0,3,3,0,4,2
82,0,1,0,0,2,0,3,0,1,0,0,3,3
111,3,0,12,0,0,2,0,2,2,6,0,4,6
114,1,1,0,0,1,1,2,0,1,3,0,1,3
74,1,1,0,0,6,1,2,0,3,4,2,4,3
63,1,0,0,0,1,0,2,0,1,4,0,0,3
101,3,1,0,0,0,0,1,0,0,1,0,4,2
90,0,1,12,0,0,0,0,0,2,1,0,4,3
129,1,1,12,0,4,2,0,1,2,6,1,4,4
66,1,0,0,0,0,0,0,0,0,0,0,2,2
25,1,1,24,0,0,2,0,0,0,1,0,4,0
14,0,1,0,0,7,0,0,0,0,4,2,4,1
117,0,0,0,0,0,8,1,0,0,0,0,4,2
5,1,0,0,0,3,1,2,0,1,2,0,1,3
54,1,1,0,0,0,1,3,0,0,0,0,1,2
43,1,1,0,4,2,1,1,0,7,2,4,2,3
