id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed
5,1,60,0,0,0,6,1,2,0,3,3,0,7,0,7,1,3579
5,1,60,0,0,0,6,1,2,0,3,3,0,4,1,4,1,2544
5,1,60,0,0,0,6,1,2,0,3,3,0,5,1,5,1,508
5,1,60,0,0,0,6,1,2,0,3,3,0,1,1,1,1,4302
6,1,42,0,0,0,7,8,1,0,0,1,0,17,0,14,2,609
6,1,42,0,0,0,7,8,1,0,0,1,0,18,2,15,2,590728
6,1,42,0,0,0,7,8,1,0,0,1,0,28,0,19,2,15590
6,1,42,0,0,0,7,8,1,0,0,1,0,1,1,1,2,3237
6,1,42,0,0,0,7,8,1,0,0,1,0,19,4,10,2,49914
6,1,42,0,0,0,7,8,1,0,0,1,0,28,0,19,2,1270
6,1,42,0,0,0,7,8,1,0,0,1,0,29,5,20,2,1000
6,1,42,0,0,0,7,8,1,0,0,1,0,28,0,19,2,5310
6,1,42,0,0,0,7,8,1,0,0,1,0,28,0,19,2,12196
7,1,25,1,12,0,4,2,0,3,4,5,1,30,4,10,4,20573
7,1,25,1,12,0,4,2,0,3,4,5,1,31,4,10,4,263
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,5313
7,1,25,1,12,0,4,2,0,3,4,5,1,32,4,10,4,615
7,1,25,1,12,0,4,2,0,3,4,5,1,6,4,10,4,617
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,298
7,1,25,1,12,0,4,2,0,3,4,5,1,31,4,10,4,73553
7,1,25,1,12,0,4,2,0,3,4,5,1,30,4,10,4,58
7,1,25,1,12,0,4,2,0,3,4,5,1,30,4,10,4,100229
7,1,25,1,12,0,4,2,0,3,4,5,1,31,4,10,4,160
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,3498
7,1,25,1,12,0,4,2,0,3,4,5,1,32,4,10,4,949
7,1,25,1,12,0,4,2,0,3,4,5,1,6,4,10,4,56
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,402
7,1,25,1,12,0,4,2,0,3,4,5,1,6,4,10,4,25885
7,1,25,1,12,0,4,2,0,3,4,5,1,32,4,10,4,707
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,200
7,1,25,1,12,0,4,2,0,3,4,5,1,6,4,10,4,31033
7,1,25,1,12,0,4,2,0,3,4,5,1,32,4,10,4,947
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,124
7,1,25,1,12,0,4,2,0,3,4,5,1,31,4,10,4,378
7,1,25,1,12,0,4,2,0,3,4,5,1,30,4,10,4,52
7,1,25,1,12,0,4,2,0,3,4,5,1,33,4,10,4,576
7,1,25,1,12,0,4,2,0,3,4,5,1,32,4,10,4,1175
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,11750
7,1,25,1,12,0,4,2,0,3,4,5,1,34,4,10,4,31261
7,1,25,1,12,0,4,2,0,3,4,5,1,34,4,10,4,55915
7,1,25,1,12,0,4,2,0,3,4,5,1,34,4,10,4,607
7,1,25,1,12,0,4,2,0,3,4,5,1,34,4,10,4,19400
7,1,25,1,12,0,4,2,0,3,4,5,1,35,4,10,4,1588
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,1369
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,95
7,1,25,1,12,0,4,2,0,3,4,5,1,36,4,10,4,462
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,859
7,1,25,1,12,0,4,2,0,3,4,5,1,6,4,10,4,108
7,1,25,1,12,0,4,2,0,3,4,5,1,30,4,10,4,36122
7,1,25,1,12,0,4,2,0,3,4,5,1,31,4,10,4,897
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,10419
7,1,25,1,12,0,4,2,0,3,4,5,1,32,4,10,4,712
7,1,25,1,12,0,4,2,0,3,4,5,1,6,4,10,4,671
7,1,25,1,12,0,4,2,0,3,4,5,1,7,4,10,4,221
8,1,34,0,0,0,0,0,0,0,1,4,1,37,0,21,3,17511
8,1,34,0,0,0,0,0,0,0,1,4,1,14,2,12,3,67216
8,1,34,0,0,0,0,0,0,0,1,4,1,1,1,1,3,1348
8,1,34,0,0,0,0,0,0,0,1,4,1,5,1,5,3,8590
8,1,34,0,0,0,0,0,0,0,1,4,1,7,0,7,3,29289
8,1,34,0,0,0,0,0,0,0,1,4,1,4,1,4,3,1151
8,1,34,0,0,0,0,0,0,0,1,4,1,38,4,10,3,2076
8,1,34,0,0,0,0,0,0,0,1,4,1,39,3,6,3,61987
8,1,34,0,0,0,0,0,0,0,1,4,1,7,0,7,3,99047
8,1,34,0,0,0,0,0,0,0,1,4,1,3,3,3,5,88005
8,1,34,0,0,0,0,0,0,0,1,4,1,0,0,0,5,2107
8,1,34,0,0,0,0,0,0,0,1,4,1,9,3,2,3,128143
8,1,34,0,0,0,0,0,0,0,1,4,1,4,1,4,3,22240
8,1,34,0,0,0,0,0,0,0,1,4,1,10,3,9,3,49
8,1,34,0,0,0,0,0,0,0,1,4,1,8,3,8,3,3
8,1,34,0,0,0,0,0,0,0,1,4,1,4,1,4,3,693
8,1,34,0,0,0,0,0,0,0,1,4,1,8,3,8,3,491
8,1,34,0,0,0,0,0,0,0,1,4,1,10,3,9,3,47
8,1,34,0,0,0,0,0,0,0,1,4,1,2,2,2,3,626
9,1,35,1,12,0,4,2,0,1,2,3,1,7,4,10,6,153
9,1,35,1,12,0,4,2,0,1,2,3,1,40,4,10,6,490
10,1,47,0,24,0,0,0,1,2,0,0,5,41,4,10,2,4469
10,1,47,0,24,0,0,0,1,2,0,0,5,1,1,1,2,1165
10,1,47,0,24,0,0,0,1,2,0,0,5,41,4,10,2,793
10,1,47,0,24,0,0,0,1,2,0,0,5,14,2,12,2,207745
10,1,47,0,24,0,0,0,1,2,0,0,5,42,4,10,6,49985
10,1,47,0,24,0,0,0,1,2,0,0,5,42,4,10,6,64
10,1,47,0,24,0,0,0,1,2,0,0,5,40,4,10,6,272
10,1,47,0,24,0,0,0,1,2,0,0,5,31,4,10,6,25913
11,0,54,0,0,0,2,1,2,0,1,0,0,9,3,2,3,156113
11,0,54,0,0,0,2,1,2,0,1,0,0,5,1,5,3,11
11,0,54,0,0,0,2,1,2,0,1,0,0,4,1,4,3,798
11,0,54,0,0,0,2,1,2,0,1,0,0,7,0,7,3,188175
11,0,54,0,0,0,2,1,2,0,1,0,0,5,1,5,3,13
11,0,54,0,0,0,2,1,2,0,1,0,0,7,0,7,3,102452
11,0,54,0,0,0,2,1,2,0,1,0,0,5,1,5,3,5560
11,0,54,0,0,0,2,1,2,0,1,0,0,4,1,4,3,1454
11,0,54,0,0,0,2,1,2,0,1,0,0,7,0,7,3,90279
11,0,54,0,0,0,2,1,2,0,1,0,0,7,0,7,3,9080
11,0,54,0,0,0,2,1,2,0,1,0,0,5,1,5,3,1545
11,0,54,0,0,0,2,1,2,0,1,0,0,7,0,7,3,18077
11,0,54,0,0,0,2,1,2,0,1,0,0,7,0,7,3,23180
11,0,54,0,0,0,2,1,2,0,1,0,0,39,3,6,3,98088
11,0,54,0,0,0,2,1,2,0,1,0,0,5,1,5,3,5778
11,0,54,0,0,0,2,1,2,0,1,0,0,7,0,7,3,63868
11,0,54,0,0,0,2,1,2,0,1,0,0,5,1,5,3,1353
11,0,54,0,0,0,2,1,2,0,1,0,0,4,1,4,3,1045
11,0,54,0,0,0,2,1,2,0,1,0,0,6,0,6,3,22172
11,0,54,0,0,0,2,1,2,0,1,0,0,39,3,6,3,75144
11,0,54,0,0,0,2,1,2,0,1,0,0,1,1,1,3,331
11,0,54,0,0,0,2,1,2,0,1,0,0,7,0,7,3,68665
11,0,54,0,0,0,2,1,2,0,1,0,0,5,1,5,3,20
11,0,54,0,0,0,2,1,2,0,1,0,0,4,1,4,3,755
12,0,29,0,0,0,0,0,0,0,1,0,1,43,4,10,3,1373
12,0,29,0,0,0,0,0,0,0,1,0,1,19,4,10,3,38380
12,0,29,0,0,0,0,0,0,0,1,0,1,18,2,15,3,397260
12,0,29,0,0,0,0,0,0,0,1,0,1,18,2,15,3,55042
12,0,29,0,0,0,0,0,0,0,1,0,1,44,0,22,3,17853
12,0,29,0,0,0,0,0,0,0,1,0,1,11,4,10,3,503
12,0,29,0,0,0,0,0,0,0,1,0,1,1,1,1,3,2428
13,1,37,0,0,0,0,0,1,0,0,0,0,45,0,23,2,27677
13,1,37,0,0,0,0,0,1,0,0,0,0,46,0,24,2,20300
13,1,37,0,0,0,0,0,1,0,0,0,0,47,4,10,2,32924
13,1,37,0,0,0,0,0,1,0,0,0,0,48,1,25,2,1022
13,1,37,0,0,0,0,0,1,0,0,0,0,49,4,10,2,56699
13,1,37,0,0,0,0,0,1,0,0,0,0,7,0,26,2,8883
13,1,37,0,0,0,0,0,1,0,0,0,0,50,4,10,2,8264
13,1,37,0,0,0,0,0,1,0,0,0,0,51,4,10,2,73753
13,1,37,0,0,0,0,0,1,0,0,0,0,17,0,14,2,103209
13,1,37,0,0,0,0,0,1,0,0,0,0,44,0,22,2,48553
13,1,37,0,0,0,0,0,1,0,0,0,0,6,4,10,2,973
13,1,37,0,0,0,0,0,1,0,0,0,0,6,4,10,2,1114
13,1,37,0,0,0,0,0,1,0,0,0,0,24,4,10,2,758
13,1,37,0,0,0,0,0,1,0,0,0,0,1,1,1,2,811
13,1,37,0,0,0,0,0,1,0,0,0,0,18,2,15,2,751116
13,1,37,0,0,0,0,0,1,0,0,0,0,19,4,10,2,48149
13,1,37,0,0,0,0,0,1,0,0,0,0,16,5,13,2,69062
13,1,37,0,0,0,0,0,1,0,0,0,0,23,4,10,2,49458
13,1,37,0,0,0,0,0,1,0,0,0,0,36,0,27,2,328
13,1,37,0,0,0,0,0,1,0,0,0,0,52,0,28,2,48364
13,1,37,0,0,0,0,0,1,0,0,0,0,53,0,29,2,3994
13,1,37,0,0,0,0,0,1,0,0,0,0,54,4,10,2,13886
13,1,37,0,0,0,0,0,1,0,0,0,0,55,4,10,2,1858
13,1,37,0,0,0,0,0,1,0,0,0,0,56,0,30,2,5319
13,1,37,0,0,0,0,0,1,0,0,0,0,24,4,10,2,1284
13,1,37,0,0,0,0,0,1,0,0,0,0,44,0,22,2,31574
13,1,37,0,0,0,0,0,1,0,0,0,0,44,0,22,2,1263945
13,1,37,0,0,0,0,0,1,0,0,0,0,3,3,3,2,676
13,1,37,0,0,0,0,0,1,0,0,0,0,21,4,10,2,23891
13,1,37,0,0,0,0,0,1,0,0,0,0,17,0,14,2,3452
13,1,37,0,0,0,0,0,1,0,0,0,0,57,6,31,2,1319381
13,1,37,0,0,0,0,0,1,0,0,0,0,0,0,0,2,39859
13,1,37,0,0,0,0,0,1,0,0,0,0,17,0,14,2,30220
13,1,37,0,0,0,0,0,1,0,0,0,0,6,0,18,2,96270
13,1,37,0,0,0,0,0,1,0,0,0,0,0,0,0,2,21109
13,1,37,0,0,0,0,0,1,0,0,0,0,54,4,10,2,25017
13,1,37,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1014
13,1,37,0,0,0,0,0,1,0,0,0,0,3,3,3,2,15126
13,1,37,0,0,0,0,0,1,0,0,0,0,22,4,10,2,560411
13,1,37,0,0,0,0,0,1,0,0,0,0,20,4,10,2,37580
13,1,37,0,0,0,0,0,1,0,0,0,0,58,3,32,2,899
13,1,37,0,0,0,0,0,1,0,0,0,0,6,4,10,2,3531
13,1,37,0,0,0,0,0,1,0,0,0,0,59,4,10,2,100867
14,0,34,0,24,0,0,0,0,2,5,6,3,34,4,10,6,62847
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,42827
14,0,34,0,24,0,0,0,0,2,5,6,3,18,4,10,6,183
14,0,34,0,24,0,0,0,0,2,5,6,3,42,4,10,6,101
14,0,34,0,24,0,0,0,0,2,5,6,3,60,4,10,6,131
14,0,34,0,24,0,0,0,0,2,5,6,3,31,4,10,6,517207
14,0,34,0,24,0,0,0,0,2,5,6,3,40,4,10,6,1014
14,0,34,0,24,0,0,0,0,2,5,6,3,34,4,10,6,10672
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,336
14,0,34,0,24,0,0,0,0,2,5,6,3,60,4,10,6,37
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,44245
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,34222
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,591
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,5
14,0,34,0,24,0,0,0,0,2,5,6,3,60,4,10,6,15531
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,907
14,0,34,0,24,0,0,0,0,2,5,6,3,60,4,10,6,106
14,0,34,0,24,0,0,0,0,2,5,6,3,60,4,10,6,491
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,1458
14,0,34,0,24,0,0,0,0,2,5,6,3,60,4,10,6,57792
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,9399
14,0,34,0,24,0,0,0,0,2,5,6,3,34,4,10,6,8106
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,35935
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,93
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,221
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,1055
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,735
14,0,34,0,24,0,0,0,0,2,5,6,3,34,4,10,6,7904
14,0,34,0,24,0,0,0,0,2,5,6,3,60,4,10,6,86
14,0,34,0,24,0,0,0,0,2,5,6,3,7,4,10,6,437
15,0,31,0,0,0,2,1,2,0,1,0,0,61,4,10,3,7014
15,0,31,0,0,0,2,1,2,0,1,0,0,62,4,10,3,20985
15,0,31,0,0,0,2,1,2,0,1,0,0,62,4,10,3,22687
15,0,31,0,0,0,2,1,2,0,1,0,0,61,4,10,3,17795
15,0,31,0,0,0,2,1,2,0,1,0,0,4,1,4,3,457
15,0,31,0,0,0,2,1,2,0,1,0,0,3,3,3,3,287060
15,0,31,0,0,0,2,1,2,0,1,0,0,23,4,10,3,5983
15,0,31,0,0,0,2,1,2,0,1,0,0,62,4,10,3,10854
15,0,31,0,0,0,2,1,2,0,1,0,0,8,3,8,3,13333
15,0,31,0,0,0,2,1,2,0,1,0,0,24,4,10,3,857
15,0,31,0,0,0,2,1,2,0,1,0,0,1,1,1,3,3748
15,0,31,0,0,0,2,1,2,0,1,0,0,39,3,6,3,2998
15,0,31,0,0,0,2,1,2,0,1,0,0,7,0,7,3,10473
15,0,31,0,0,0,2,1,2,0,1,0,0,5,1,5,3,20
15,0,31,0,0,0,2,1,2,0,1,0,0,18,2,15,3,264150
15,0,31,0,0,0,2,1,2,0,1,0,0,19,4,10,3,32459
15,0,31,0,0,0,2,1,2,0,1,0,0,16,5,13,3,37077
15,0,31,0,0,0,2,1,2,0,1,0,0,6,4,10,3,523
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,6
15,0,31,0,0,0,2,1,2,0,1,0,0,25,2,17,3,832
15,0,31,0,0,0,2,1,2,0,1,0,0,26,0,18,3,579
15,0,31,0,0,0,2,1,2,0,1,0,0,63,1,33,3,6412
15,0,31,0,0,0,2,1,2,0,1,0,0,17,0,14,3,2462
15,0,31,0,0,0,2,1,2,0,1,0,0,21,4,10,3,581
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,29
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,16
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,19
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,3886
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,91
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,261
15,0,31,0,0,0,2,1,2,0,1,0,0,64,4,10,3,1015
15,0,31,0,0,0,2,1,2,0,1,0,0,65,4,10,3,895996
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,5396
15,0,31,0,0,0,2,1,2,0,1,0,0,58,3,32,3,43938
15,0,31,0,0,0,2,1,2,0,1,0,0,58,3,32,3,155
15,0,31,0,0,0,2,1,2,0,1,0,0,55,4,10,3,1401
15,0,31,0,0,0,2,1,2,0,1,0,0,20,4,10,3,41103
15,0,31,0,0,0,2,1,2,0,1,0,0,22,4,10,3,812638
15,0,31,0,0,0,2,1,2,0,1,0,0,0,0,0,3,391
15,0,31,0,0,0,2,1,2,0,1,0,0,62,4,10,3,12600
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,422
16,3,27,0,25,0,0,0,0,1,5,6,0,6,4,10,4,287
16,3,27,0,25,0,0,0,0,1,5,6,0,32,4,10,4,964
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,435
16,3,27,0,25,0,0,0,0,1,5,6,0,6,4,10,4,4986
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,7458
16,3,27,0,25,0,0,0,0,1,5,6,0,32,4,10,4,679
16,3,27,0,25,0,0,0,0,1,5,6,0,66,4,10,4,1332
16,3,27,0,25,0,0,0,0,1,5,6,0,67,4,10,4,608114
16,3,27,0,25,0,0,0,0,1,5,6,0,29,5,20,0,160184
16,3,27,0,25,0,0,0,0,1,5,6,0,42,4,10,4,12328
16,3,27,0,25,0,0,0,0,1,5,6,0,42,4,10,4,13488
16,3,27,0,25,0,0,0,0,1,5,6,0,42,4,10,4,2998
16,3,27,0,25,0,0,0,0,1,5,6,0,42,4,10,4,3801
16,3,27,0,25,0,0,0,0,1,5,6,0,42,4,10,4,14872
16,3,27,0,25,0,0,0,0,1,5,6,0,42,4,10,4,7356
16,3,27,0,25,0,0,0,0,1,5,6,0,42,4,10,4,8762
16,3,27,0,25,0,0,0,0,1,5,6,0,42,4,10,4,5060
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,742
16,3,27,0,25,0,0,0,0,1,5,6,0,6,4,10,4,203
16,3,27,0,25,0,0,0,0,1,5,6,0,32,4,10,4,578
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,3117
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,4368
16,3,27,0,25,0,0,0,0,1,5,6,0,30,4,10,4,205
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,47526
16,3,27,0,25,0,0,0,0,1,5,6,0,68,6,31,0,16074
16,3,27,0,25,0,0,0,0,1,5,6,0,67,4,10,4,999
16,3,27,0,25,0,0,0,0,1,5,6,0,31,4,10,4,88
16,3,27,0,25,0,0,0,0,1,5,6,0,30,4,10,4,157023
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,249
16,3,27,0,25,0,0,0,0,1,5,6,0,67,4,10,4,1395
16,3,27,0,25,0,0,0,0,1,5,6,0,69,4,10,4,1394
16,3,27,0,25,0,0,0,0,1,5,6,0,36,4,10,4,28399
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,867
16,3,27,0,25,0,0,0,0,1,5,6,0,36,4,10,4,269
16,3,27,0,25,0,0,0,0,1,5,6,0,7,4,10,4,85
